task_id,topic_id,task_type,instruction,prompt,correct_answer,accepted_answers,error_explanation,status
g0591,por_para,translation,Переведи на испанский,Я работаю ради семьи.,Trabajo por mi familia.,Trabajo por mi familia.,Ради кого-то — por.,active
g0592,por_para,translation,Переведи на испанский,Этот кофе для тебя.,Este café es para ti.,Este café es para ti.,Получатель — para.,active
g0593,por_para,translation,Переведи на испанский,"Я бегаю, чтобы быть здоровым.",Corro para mantenerme sano.,Corro para mantenerme sano.,Цель — para.,active
g0594,por_para,translation,Переведи на испанский,Мы путешествуем на поезде.,Viajamos por tren.,Viajamos por tren.,Средство — por.,active
g0595,por_para,translation,Переведи на испанский,Я сделал это по ошибке.,Lo hice por error.,Lo hice por error.,По ошибке — por.,active
g0596,por_para,translation,Переведи на испанский,Этот курс для начинающих.,Este curso es para principiantes.,Este curso es para principiantes.,Предназначение — para.,active
g0597,por_para,translation,Переведи на испанский,Я позвоню тебе днём.,Te llamo por la tarde.,Te llamo por la tarde.,Часть дня — por.,active
g0598,por_para,translation,Переведи на испанский,Мы вышли через окно.,Salimos por la ventana.,Salimos por la ventana.,Через что — por.,active
g0599,por_para,translation,Переведи на испанский,Я купил это для мамы.,Lo compré para mi madre.,Lo compré para mi madre.,Получатель — para.,active
g0600,por_para,translation,Переведи на испанский,Он сделал это по обязанности.,Lo hizo por obligación.,Lo hizo por obligación.,Причина — por.,active
g0601,numerales,multiple_choice,Выбери правильную форму,21 libros,veintiún libros,veintiún libros,Перед существительным мужского рода используется veintiún.,active
g0602,numerales,multiple_choice,Выбери правильную форму,31 chicas,treinta y una chicas,treinta y una chicas,Перед существительным женского рода — una.,active
g0603,numerales,multiple_choice,Выбери правильную форму,el 3º piso,el tercer piso,el tercer piso,Перед существительным tercero сокращается до tercer.,active
g0604,numerales,multiple_choice,Выбери правильную форму,100 euros,cien euros,cien euros,Перед существительным — cien.,active
g0605,numerales,multiple_choice,Выбери правильную форму,101 páginas,ciento una páginas,ciento una páginas,После ciento + fem. noun — una.,active
g0606,numerales,multiple_choice,Выбери правильную форму,500 personas,quinientas personas,quinientas personas,Женский род — quinientas.,active
g0607,numerales,multiple_choice,Выбери правильную форму,700 libros,setecientos libros,setecientos libros,Мужской род — setecientos.,active
g0608,numerales,multiple_choice,Выбери правильную форму,el 1º día,el primer día,el primer día,Перед существительным primero сокращается до primer.,active
g0609,numerales,multiple_choice,Выбери правильную форму,22 coches,veintidós coches,veintidós coches,Правильная форма veintidós.,active
g0610,numerales,multiple_choice,Выбери правильную форму,16 casas,dieciséis casas,dieciséis casas,Правильная форма dieciséis.,active
g0611,numerales,multiple_choice,Выбери правильную форму,200 mesas,doscientas mesas,doscientas mesas,Женский род — doscientas.,active
g0612,numerales,multiple_choice,Выбери правильную форму,900 libros,novecientos libros,novecientos libros,Мужской род — novecientos.,active
g0613,numerales,multiple_choice,Выбери правильную форму,el 7º capítulo,el séptimo capítulo,el séptimo capítulo,Порядковое числительное.,active
g0614,numerales,multiple_choice,Выбери правильную форму,40 minutos,cuarenta minutos,cuarenta minutos,Правильная форма cuarenta.,active
g0615,numerales,multiple_choice,Выбери правильную форму,15 alumnos,quince alumnos,quince alumnos,Правильная форма quince.,active
g0616,numerales,fill_form,Впиши правильную форму числительного,21 libros,veintiún libros,veintiún libros,Перед masc. noun — veintiún.,active
g0617,numerales,fill_form,Впиши правильную форму числительного,31 mesas,treinta y una mesas,treinta y una mesas,Перед fem. noun — una.,active
g0618,numerales,fill_form,Впиши правильную форму числительного,1er día,primer día,primer día,Перед существительным — primer.,active
g0619,numerales,fill_form,Впиши правильную форму числительного,100 euros,cien euros,cien euros,Перед существительным — cien.,active
g0620,numerales,fill_form,Впиши правильную форму числительного,500 personas,quinientas personas,quinientas personas,Женский род — quinientas.,active
g0621,numerales,fill_form,Впиши правильную форму числительного,700 libros,setecientos libros,setecientos libros,Мужской род — setecientos.,active
g0622,numerales,fill_form,Впиши правильную форму числительного,22 coches,veintidós coches,veintidós coches,Правильная форма.,active
g0623,numerales,fill_form,Впиши правильную форму числительного,16 casas,dieciséis casas,dieciséis casas,Правильная форма.,active
g0624,numerales,fill_form,Впиши правильную форму числительного,200 mesas,doscientas mesas,doscientas mesas,Женский род.,active
g0625,numerales,fill_form,Впиши правильную форму числительного,900 libros,novecientos libros,novecientos libros,Мужской род.,active
g0626,numerales,fill_form,Впиши правильную форму числительного,séptimo capítulo,séptimo capítulo,séptimo capítulo,Порядковое числительное.,active
g0627,numerales,fill_form,Впиши правильную форму числительного,40 minutos,cuarenta minutos,cuarenta minutos,Правильная форма.,active
g0628,numerales,fill_form,Впиши правильную форму числительного,15 alumnos,quince alumnos,quince alumnos,Правильная форма.,active
g0629,numerales,fill_form,Впиши правильную форму числительного,101 páginas,ciento una páginas,ciento una páginas,Женский род.,active
g0630,numerales,fill_form,Впиши правильную форму числительного,300 coches,trescientos coches,trescientos coches,Мужской род.,active
g0631,numerales,fix_error,Исправь ошибку,Corrige: veintiuno libros,veintiún libros,veintiún libros,Перед masc. noun — veintiún.,active
g0632,numerales,fix_error,Исправь ошибку,Corrige: treinta y uno mesas,treinta y una mesas,treinta y una mesas,Перед fem. noun — una.,active
g0633,numerales,fix_error,Исправь ошибку,Corrige: primero día,primer día,primer día,Перед существительным primero → primer.,active
g0634,numerales,fix_error,Исправь ошибку,Corrige: ciento euros,cien euros,cien euros,Перед существительным — cien.,active
g0635,numerales,fix_error,Исправь ошибку,Corrige: quinientos personas,quinientas personas,quinientas personas,Женский род — quinientas.,active
g0636,numerales,fix_error,Исправь ошибку,Corrige: setecientas libros,setecientos libros,setecientos libros,Мужской род — setecientos.,active
g0637,numerales,fix_error,Исправь ошибку,Corrige: ventidós coches,veintidós coches,veintidós coches,Орфография: veintidós.,active
g0638,numerales,fix_error,Исправь ошибку,Corrige: dieciseis casas,dieciséis casas,dieciséis casas,Нужен акцент: dieciséis.,active
g0639,numerales,fix_error,Исправь ошибку,Corrige: doscientos mesas,doscientas mesas,doscientas mesas,Женский род — doscientas.,active
g0640,numerales,fix_error,Исправь ошибку,Corrige: novecientas libros,novecientos libros,novecientos libros,Мужской род — novecientos.,active
g0641,numerales,fix_error,Исправь ошибку,Corrige: el tercero capítulo,el tercer capítulo,el tercer capítulo,Перед существительным tercero → tercer.,active
g0642,numerales,fix_error,Исправь ошибку,Corrige: quarenta minutos,cuarenta minutos,cuarenta minutos,Орфография: cuarenta.,active
g0643,numerales,fix_error,Исправь ошибку,Corrige: quize alumnos,quince alumnos,quince alumnos,Орфография: quince.,active
g0644,numerales,fix_error,Исправь ошибку,Corrige: ciento uno páginas,ciento una páginas,ciento una páginas,Женский род — una.,active
g0645,numerales,fix_error,Исправь ошибку,Corrige: trecientas coches,trescientos coches,trescientos coches,Правильная форма: trescientos.,active
g0646,numerales,translation,Переведи на испанский,Двадцать одна книга.,Veintiún libros.,Veintiún libros.,Перед masc. noun — veintiún.,active
g0647,numerales,translation,Переведи на испанский,Тридцать одна девушка.,Treinta y una chicas.,Treinta y una chicas.,Перед fem. noun — una.,active
g0648,numerales,translation,Переведи на испанский,Первый день.,Primer día.,Primer día.,Перед существительным primero → primer.,active
g0649,numerales,translation,Переведи на испанский,Сто евро.,Cien euros.,Cien euros.,Перед существительным — cien.,active
g0650,numerales,translation,Переведи на испанский,Пятьсот человек.,Quinientas personas.,Quinientas personas.,Женский род — quinientas.,active
g0651,numerales,translation,Переведи на испанский,Семьсот книг.,Setecientos libros.,Setecientos libros.,Мужской род — setecientos.,active
g0652,numerales,translation,Переведи на испанский,Двадцать две машины.,Veintidós coches.,Veintidós coches.,Правильная форма veintidós.,active
g0653,numerales,translation,Переведи на испанский,Шестнадцать домов.,Dieciséis casas.,Dieciséis casas.,Правильная форма dieciséis.,active
g0654,numerales,translation,Переведи на испанский,Двести столов.,Doscientas mesas.,Doscientas mesas.,Женский род — doscientas.,active
g0655,numerales,translation,Переведи на испанский,Девятьсот книг.,Novecientos libros.,Novecientos libros.,Мужской род — novecientos.,active
g0656,numerales,translation,Переведи на испанский,Третий этаж.,Tercer piso.,Tercer piso.,Перед существительным tercero → tercer.,active
g0657,numerales,translation,Переведи на испанский,Сорок минут.,Cuarenta minutos.,Cuarenta minutos.,Правильная форма cuarenta.,active
g0658,numerales,translation,Переведи на испанский,Пятнадцать учеников.,Quince alumnos.,Quince alumnos.,Правильная форма quince.,active
g0659,numerales,translation,Переведи на испанский,Сто одна страница.,Ciento una páginas.,Ciento una páginas.,Женский род.,active
g0660,numerales,translation,Переведи на испанский,Триста машин.,Trescientos coches.,Trescientos coches.,Мужской род.,active
